group,dipole_total
data_4799,3.8676078
data_47990,4.3826623
data_47991,7.8472815
data_47992,1.6878202
data_47993,5.310158
data_47994,6.2057385
data_47995,2.192814
data_47996,5.646758
data_47997,4.239538
data_47998,7.913675
data_47999,2.3552678
data_48,5.1090617
data_480,3.6304595
data_4800,2.4842987
data_48000,6.14084
data_48001,2.8527775
data_48002,6.352168
data_48003,5.4337783
data_48004,3.9319646
data_48005,7.3777437
data_48006,4.7023983
data_48007,5.0504017
data_48008,4.757314
data_48009,5.9281917
data_4801,2.21472
data_48010,3.0055401
data_48011,3.924628
data_48012,3.657938
data_48013,2.1233687
data_48014,5.1639104
data_48015,1.3860861
data_48016,5.3767385
data_48017,4.1427026
data_48018,6.4030876
data_48019,2.267644
data_4802,2.8058922
data_48020,3.2406235
data_48021,4.3853636
data_48022,1.0306782
data_48023,3.688051
data_48024,2.536335
data_48025,6.0961614
data_48026,2.5776806
data_48027,6.4679403
data_48028,4.1325364
data_48029,7.0819564
data_4803,3.2639992
data_48030,3.5104291
data_48031,6.9801097
data_48032,5.312816
data_48033,1.9384648
data_48034,5.082375
data_48035,3.9264321
data_48036,0.60305876
data_48037,5.324629
data_48038,4.6471605
data_48039,6.9032226
data_4804,1.5532433
data_48040,5.496254
data_48041,2.467181
data_48042,5.674074
data_48043,7.5723886
data_48044,7.0571237
data_48045,3.7722778
data_48046,4.278849
data_48047,1.5778613
data_48048,4.730092
data_48049,3.4252412
data_4805,2.606143
data_48050,5.6809006
data_48051,1.5436708
data_48052,5.3369718
data_48053,1.9889135
data_48054,5.245232
data_48055,3.1948826
data_48056,5.842388
data_48057,2.3346634
data_48058,5.9817734
data_48059,1.8248398
data_4806,2.3019998
data_48060,3.2882237
data_48061,6.0702004
data_48062,4.9231515
data_48063,3.9272346
data_48064,4.0298553
data_48065,6.129037
data_48066,5.601757
data_48067,4.709379
data_48068,7.023664
data_48069,4.860537
data_4807,1.6605977
data_48070,8.207673
data_48071,7.9076605
data_48072,0.81155145
data_48073,2.8396673
data_48074,1.8679852
data_48075,1.701186
data_48076,1.71028
data_48077,0.7731587
data_48078,1.7735547
data_48079,1.5604485
data_4808,2.4437397
data_48080,3.1829214
data_48081,1.0035487
data_48082,1.3525318
data_48083,1.1667856
data_48084,1.5616182
data_48085,1.5487634
data_48086,1.187847
data_48087,1.6749079
data_48088,1.941694
data_48089,1.2426363
data_4809,2.5324464
data_48090,0.8204948
data_48091,1.7923516
data_48092,2.6980836
data_48093,1.6378424
data_48094,2.3925078
data_48095,2.249528
data_48096,2.640305
data_48097,2.9850388
data_48098,2.5647988
data_48099,2.0248911
data_481,2.0612557
data_4810,3.406412
data_48100,3.8312957
data_48101,3.5927165
data_48102,1.6154143
data_48103,3.1372576
data_48104,1.7296509
data_48105,3.0326636
data_48106,2.069948
data_48107,2.1700175
data_48108,2.7288215
data_48109,3.2259195
data_4811,2.2979436
data_48110,2.0474954
data_48111,1.9226887
data_48112,0.19717935
data_48113,0.9086357
data_48114,1.3810164
data_48115,1.8590617
data_48116,2.0005896
data_48117,1.0369896
data_48118,1.8433529
data_48119,2.625813
data_4812,2.354849
data_48120,1.2009572
data_48121,1.2240341
data_48122,2.013978
data_48123,2.6873143
data_48124,2.757476
data_48125,2.1346335
data_48126,1.1922517
data_48127,1.8819506
data_48128,2.8924708
data_48129,1.0025276
data_4813,2.6634257
data_48130,0.3296493
data_48131,2.9596393
data_48132,2.702061
data_48133,2.2850027
data_48134,1.9664602
data_48135,1.6479228
data_48136,2.284131
data_48137,0.40827122
data_48138,1.5064636
data_48139,0.9026627
data_4814,2.0754936
data_48140,1.9802771
data_48141,2.8253253
data_48142,2.9217346
data_48143,2.593538
data_48144,2.8021896
data_48145,3.3754497
data_48146,1.8592323
data_48147,0.640762
data_48148,1.8822726
data_48149,3.3630488
data_4815,2.855271
data_48150,1.0015746
data_48151,1.7987044
data_48152,0.7973222
data_48153,1.6006331
data_48154,1.421302
data_48155,2.6003542
data_48156,1.4284463
data_48157,1.0512055
data_48158,1.4667532
data_48159,1.6157466
data_4816,1.9901217
data_48160,1.1136175
data_48161,1.3306578
data_48162,0.31015438
data_48163,2.5716753
data_48164,1.3517015
data_48165,2.8867095
data_48166,1.3885922
data_48167,0.51830053
data_48168,1.1700817
data_48169,2.1661544
data_4817,2.9193764
data_48170,2.9312823
data_48171,3.3194485
data_48172,1.156045
data_48173,0.39093134
data_48174,1.993338
data_48175,1.8786824
data_48176,3.9314642
data_48177,1.7270902
data_48178,1.6678724
data_48179,1.8449391
data_4818,2.377588
data_48180,1.0776246
data_48181,1.1907384
data_48182,1.6077762
data_48183,1.1859767
data_48184,0.8675467
data_48185,1.0898932
data_48186,1.7589715
data_48187,1.7198875
data_48188,1.0235232
data_48189,0.33611444
data_4819,2.3506184
data_48190,1.2593718
data_48191,2.7953348
data_48192,2.2593474
data_48193,2.0408409
data_48194,1.327126
data_48195,1.5382892
data_48196,4.0139866
data_48197,3.4706838
data_48198,3.4550412
data_48199,2.0026662
data_482,0.0002663722
data_4820,2.7271962
data_48200,2.9601872
data_48201,4.1180634
data_48202,1.2886176
data_48203,3.556099
data_48204,1.5032127
data_48205,3.0036817
data_48206,2.3023539
data_48207,3.738082
data_48208,4.119919
data_48209,3.1237788
data_4821,2.4192395
data_48210,4.1201844
data_48211,5.380434
data_48212,3.5529313
data_48213,7.260878
data_48214,3.4566875
data_48215,5.8284297
data_48216,6.37465
data_48217,5.8721123
data_48218,2.0160944
data_48219,2.8567004
data_4822,2.0283904
data_48220,5.70223
data_48221,2.284969
data_48222,4.2376547
data_48223,1.9211191
data_48224,5.3393784
data_48225,4.7753143
data_48226,4.8126445
data_48227,3.2149432
data_48228,3.4167647
data_48229,4.6270375
data_4823,2.5533004
data_48230,2.7346525
data_48231,4.2620974
data_48232,3.8947043
data_48233,1.3617835
data_48234,2.660758
data_48235,2.2634125
data_48236,2.520718
data_48237,1.3966188
data_48238,2.5460043
data_48239,1.9083381
data_4824,5.3729453
data_48240,2.2573261
data_48241,3.184031
data_48242,4.7580976
data_48243,1.4739548
data_48244,3.5064476
data_48245,4.116356
data_48246,5.353811
data_48247,3.4344342
data_48248,2.440022
data_48249,2.2347684
data_4825,2.5556502
data_48250,4.0357785
data_48251,3.770649
data_48252,2.5387383
data_48253,3.2102873
data_48254,2.3509507
data_48255,3.4135966
data_48256,4.415807
data_48257,2.689996
data_48258,1.7548748
data_48259,2.2324278
data_4826,3.0371704
data_48260,3.887032
data_48261,3.7435467
data_48262,2.0961287
data_48263,2.906437
data_48264,0.40457004
data_48265,2.5906296
data_48266,2.5331402
data_48267,2.7999053
data_48268,3.2050085
data_48269,3.3690088
data_4827,3.6027908
data_48270,3.243719
data_48271,1.7628797
data_48272,2.7823515
data_48273,2.3030946
data_48274,4.562643
data_48275,2.5361876
data_48276,4.411599
data_48277,1.9826834
data_48278,1.7136847
data_48279,2.950012
data_4828,1.3667841
data_48280,2.3882105
data_48281,3.4346008
data_48282,0.45816454
data_48283,1.1661102
data_48284,2.717679
data_48285,1.9704051
data_48286,6.2089243
data_48287,5.516082
data_48288,3.590361
data_48289,2.0646856
data_4829,2.3405552
data_48290,1.8750997
data_48291,2.686176
data_48292,5.4939346
data_48293,5.5417356
data_48294,2.0115829
data_48295,3.348771
data_48296,2.503579
data_48297,2.5713682
data_48298,4.920735
data_48299,7.2534127
data_483,5.502772
data_4830,1.6085911
data_48300,3.16702
data_48301,1.7635291
data_48302,3.7280176
data_48303,7.586263
data_48304,6.7085876
data_48305,4.845246
data_48306,2.6551487
data_48307,0.19260898
data_48308,1.1796894
data_48309,3.1467505
data_4831,1.826646
data_48310,1.8336722
data_48311,3.3221962
data_48312,2.2554176
data_48313,3.276797
data_48314,0.5791259
data_48315,2.2587156
data_48316,2.5469432
data_48317,3.2548563
data_48318,1.530146
data_48319,3.93252
data_4832,3.2536783
data_48320,3.2287128
data_48321,3.8489006
data_48322,4.016176
data_48323,4.5959144
data_48324,3.2674599
data_48325,3.0709295
data_48326,1.4038912
data_48327,0.99355984
data_48328,4.876384
data_48329,3.3447332
data_4833,3.8993804
data_48330,1.7036147
data_48331,1.5543675
data_48332,2.3425076
data_48333,2.9692423
data_48334,5.383103
data_48335,5.8564005
data_48336,3.3404799
data_48337,4.4253197
data_48338,4.2471714
data_48339,1.5602548
data_4834,2.3488977
data_48340,0.18803228
data_48341,3.4610455
data_48342,3.9756026
data_48343,3.3535001
data_48344,4.044932
data_48345,2.622076
data_48346,4.330764
data_48347,3.8798232
data_48348,3.6177976
data_48349,3.0897152
data_4835,4.4729676
data_48350,5.2612596
data_48351,5.1181526
data_48352,1.5412576
data_48353,2.0711973
data_48354,1.2866418
data_48355,2.438985
data_48356,1.9249096
data_48357,2.2879941
data_48358,1.0751144
data_48359,3.5310397
data_4836,2.1737475
data_48360,1.9161305
data_48361,3.649855
data_48362,2.937533
data_48363,2.004323
data_48364,2.909292
data_48365,2.0278125
data_48366,1.0282272
data_48367,3.0391848
data_48368,1.9869076
data_48369,1.247887
data_4837,1.8126708
data_48370,3.234572
data_48371,2.2320008
data_48372,2.965647
data_48373,1.1784691
data_48374,3.3501883
data_48375,2.7296734
data_48376,3.591598
data_48377,1.8596853
data_48378,0.61169565
data_48379,2.6049733
data_4838,1.6984205
data_48380,1.8897432
data_48381,2.908326
data_48382,5.049714
data_48383,4.1027927
data_48384,7.713808
data_48385,4.2129097
data_48386,6.91918
data_48387,6.8041887
data_48388,2.1348891
data_48389,2.8980207
data_4839,2.9067566
data_48390,5.890417
data_48391,4.836135
data_48392,4.138659
data_48393,8.112243
data_48394,3.104792
data_48395,6.657095
data_48396,6.012483
data_48397,5.189925
data_48398,4.2366476
data_48399,5.0462537
data_484,5.4679923
data_4840,0.6968757
data_48400,3.093964
data_48401,5.356527
data_48402,2.692204
data_48403,2.5908616
data_48404,4.2452073
data_48405,4.836169
data_48406,1.3997962
data_48407,3.4015949
data_48408,1.84057
data_48409,3.1382396
data_4841,2.892411
data_48410,2.1276248
data_48411,2.3421671
data_48412,2.7920463
data_48413,2.6729052
data_48414,3.5116453
data_48415,5.4807386
data_48416,1.9379305
data_48417,4.4323554
data_48418,5.9197187
data_48419,2.9649556
data_4842,3.395542
data_48420,2.026645
data_48421,2.827704
data_48422,2.3568692
data_48423,4.3264623
data_48424,6.1403823
data_48425,4.5859528
data_48426,2.4134934
data_48427,4.0675077
data_48428,3.4584503
data_48429,2.7358332
data_4843,4.879642
data_48430,4.89935
data_48431,2.5943067
data_48432,3.9273362
data_48433,2.2827554
data_48434,4.6883116
data_48435,2.147727
data_48436,2.282762
data_48437,4.800953
data_48438,3.6241205
data_48439,5.698722
data_4844,2.200707
data_48440,2.9787037
data_48441,1.5369267
data_48442,0.0
data_48443,2.4481654
data_48444,1.6764659
data_48445,4.409743
data_48446,2.731886
data_48447,5.470752
data_48448,5.4707527
data_48449,4.697781
data_4845,2.3978999
data_48450,5.1784353
data_48451,6.91659
data_48452,8.32619
data_48453,5.9082785
data_48454,0.39057913
data_48455,3.7935624
data_48456,3.9650664
data_48457,5.5414076
data_48458,4.348182
data_48459,4.758719
data_4846,3.2324228
data_48460,7.400891
data_48461,1.5551498
data_48462,4.914671
data_48463,4.021883
data_48464,1.4848645
data_48465,3.7529995
data_48466,3.6857345
data_48467,7.5142384
data_48468,1.0979476
data_48469,3.9798872
data_4847,2.271195
data_48470,1.1311686
data_48471,3.2590601
data_48472,5.35401
data_48473,1.2721459
data_48474,5.062682
data_48475,3.6177132
data_48476,3.2157445
data_48477,1.6701297
data_48478,4.2887993
data_48479,2.270189
data_4848,2.7657502
data_48480,2.6209185
data_48481,4.686599
data_48482,5.5542016
data_48483,2.1438782
data_48484,3.450902
data_48485,2.2314436
data_48486,3.5299613
data_48487,3.9377086
data_48488,2.2702253
data_48489,3.477469
data_4849,2.368722
data_48490,1.9872341
data_48491,3.446303
data_48492,2.859938
data_48493,4.355705
data_48494,1.2604651
data_48495,2.6192546
data_48496,3.9638186
data_48497,3.93327
data_48498,2.5756676
data_48499,3.0937166
data_485,5.2816978
data_4850,1.6987939
data_48500,3.913233
data_48501,4.744344
data_48502,6.5378222
data_48503,8.2545
data_48504,1.9772638
data_48505,2.5165892
data_48506,3.783798
data_48507,0.7801015
data_48508,6.2521267
data_48509,3.153203
data_4851,1.5096297
data_48510,1.8738376
data_48511,1.1058346
data_48512,2.8349903
data_48513,8.620075
data_48514,3.156185
data_48515,6.0167837
data_48516,0.7688935
data_48517,4.3935757
data_48518,5.6945972
data_48519,4.723012
data_4852,1.8353146
data_48520,2.1658962
data_48521,4.350851
data_48522,5.8406324
data_48523,4.6652346
data_48524,0.2733839
data_48525,2.7074032
data_48526,6.415693
data_48527,5.8244557
data_48528,7.5047927
data_48529,4.080849
data_4853,0.4239612
data_48530,1.6750183
data_48531,7.1333795
data_48532,7.3712482
data_48533,2.9344394
data_48534,1.79093
data_48535,4.4691873
data_48536,5.417134
data_48537,2.6546488
data_48538,3.078402
data_48539,4.704556
data_4854,2.87487
data_48540,2.9101331
data_48541,5.244324
data_48542,1.5916132
data_48543,3.0256205
data_48544,2.3670523
data_48545,0.19083881
data_48546,1.5391246
data_48547,2.0136945
data_48548,3.9519582
data_48549,1.8557441
data_4855,2.9195616
data_48550,3.528633
data_48551,2.7828794
data_48552,3.4634385
data_48553,3.2314818
data_48554,1.9968103
data_48555,0.9965754
data_48556,1.37684
data_48557,4.510725
data_48558,4.6991773
data_48559,4.076629
data_4856,3.3485146
data_48560,4.49278
data_48561,3.1528618
data_48562,4.5972967
data_48563,4.6067386
data_48564,1.9400661
data_48565,2.4218261
data_48566,3.7303905
data_48567,2.4466546
data_48568,4.1255236
data_48569,4.458327
data_4857,1.4422189
data_48570,4.322641
data_48571,4.03813
data_48572,2.690876
data_48573,4.9958115
data_48574,4.1593366
data_48575,3.9336534
data_48576,5.672076
data_48577,0.8644428
data_48578,3.8140786
data_48579,5.1746473
data_4858,3.6199648
data_48580,3.3507707
data_48581,4.300281
data_48582,4.5356245
data_48583,5.1622653
data_48584,4.4391394
data_48585,2.140193
data_48586,1.706994
data_48587,3.3597791
data_48588,5.902939
data_48589,4.2941275
data_4859,2.6331441
data_48590,4.6851416
data_48591,4.1823072
data_48592,4.4584107
data_48593,5.8684382
data_48594,5.622827
data_48595,5.68766
data_48596,4.6294994
data_48597,3.1383166
data_48598,3.992904
data_48599,5.3559413
data_486,4.132522
data_4860,2.8449068
data_48600,4.559333
data_48601,5.6473055
data_48602,4.125716
data_48603,2.9034383
data_48604,3.4036517
data_48605,3.396335
data_48606,4.4708743
data_48607,5.647047
data_48608,3.2861705
data_48609,5.155427
data_4861,4.480489
data_48610,2.505254
data_48611,4.681244
data_48612,4.6201787
data_48613,5.574938
data_48614,4.1579256
data_48615,3.0642178
data_48616,4.874078
data_48617,3.0379827
data_48618,1.6762342
data_48619,1.6376598
data_4862,2.1249342
data_48620,3.2780604
data_48621,2.783718
data_48622,2.824847
data_48623,1.9098125
data_48624,1.6088958
data_48625,0.77132326
data_48626,1.6800458
data_48627,3.1153193
data_48628,0.9889996
data_48629,1.2645904
data_4863,3.114548
data_48630,0.5118586
data_48631,1.9039184
data_48632,0.9419585
data_48633,2.020007
data_48634,4.215562
data_48635,2.558263
data_48636,2.37487
data_48637,1.5700996
data_48638,1.4052169
data_48639,1.9289318
data_4864,1.5125426
data_48640,3.4155624
data_48641,1.4807769
data_48642,1.672401
data_48643,2.1306834
data_48644,3.743841
data_48645,3.6082942
data_48646,5.3464174
data_48647,1.5305462
data_48648,3.1657376
data_48649,1.9273013
data_4865,2.4191325
data_48650,0.22475344
data_48651,0.9346625
data_48652,1.3980868
data_48653,1.8545686
data_48654,2.0023282
data_48655,2.4439251
data_48656,1.7608067
data_48657,2.606089
data_48658,0.7511439
data_48659,2.0812476
data_4866,1.3358259
data_48660,1.4776721
data_48661,2.552096
data_48662,2.1596131
data_48663,2.4728594
data_48664,0.7382596
data_48665,4.8824377
data_48666,3.5863147
data_48667,2.7475493
data_48668,2.6180267
data_48669,1.6309775
data_4867,0.8989753
data_48670,0.98906004
data_48671,2.7370074
data_48672,2.5180764
data_48673,2.4886012
data_48674,1.1832459
data_48675,1.897174
data_48676,2.9287856
data_48677,1.8599747
data_48678,3.2942457
data_48679,1.0519931
data_4868,2.3474796
data_48680,1.8266181
data_48681,0.8561884
data_48682,1.6796224
data_48683,1.5238748
data_48684,2.5004218
data_48685,4.9694104
data_48686,2.699886
data_48687,3.3562853
data_48688,2.134301
data_48689,2.4075687
data_4869,1.2761102
data_48690,2.6353638
data_48691,2.8896847
data_48692,2.7517858
data_48693,0.751951
data_48694,1.3993171
data_48695,1.3645172
data_48696,0.84484076
data_48697,1.966701
data_48698,1.4261831
data_48699,2.2185612
data_487,5.638921
data_4870,2.0486264
data_48700,2.0818634
data_48701,4.054743
data_48702,3.608271
data_48703,2.9765747
data_48704,1.1515771
data_48705,4.5382123
data_48706,2.5519667
data_48707,6.1637874
data_48708,1.6383696
data_48709,4.3147416
data_4871,2.8538845
data_48710,2.2814898
data_48711,6.0004435
data_48712,1.1150303
data_48713,1.4034746
data_48714,4.847794
data_48715,1.6212735
data_48716,0.74770695
data_48717,0.6738823
data_48718,0.5913754
data_48719,1.4549083
data_4872,2.2422
data_48720,1.4332443
data_48721,0.95080465
data_48722,1.4664501
data_48723,0.8528682
data_48724,2.3714511
data_48725,0.97308373
data_48726,0.5587926
data_48727,1.4561508
data_48728,0.9345887
data_48729,5.342159
data_4873,2.7974205
data_48730,4.057083
data_48731,5.3352766
data_48732,4.555804
data_48733,3.8627563
data_48734,4.31995
data_48735,3.3813746
data_48736,3.8094993
data_48737,4.3731165
data_48738,4.407831
data_48739,3.9316087
data_4874,2.0678291
data_48740,5.086638
data_48741,4.805383
data_48742,1.8647201
data_48743,3.5773864
data_48744,1.0019813
data_48745,0.90280694
data_48746,5.3565907
data_48747,1.7007936
data_48748,5.7241755
data_48749,3.81302
data_4875,1.9897087
data_48750,6.3273005
data_48751,5.8715277
data_48752,0.79455984
data_48753,5.2035413
data_48754,2.3912554
data_48755,6.257129
data_48756,3.3827565
data_48757,6.206955
data_48758,2.170133
data_48759,6.10217
data_4876,0.5266801
data_48760,1.9864328
data_48761,6.222005
data_48762,3.2829585
data_48763,2.5979578
data_48764,6.7013445
data_48765,3.2820072
data_48766,5.436496
data_48767,1.5534266
data_48768,6.2548656
data_48769,3.010297
data_4877,2.3668847
data_48770,6.001071
data_48771,2.201727
data_48772,6.1600456
data_48773,3.8942795
data_48774,5.0718446
data_48775,6.6926656
data_48776,4.4080086
data_48777,5.294478
data_48778,5.674621
data_48779,5.595171
data_4878,3.3431969
data_48780,5.1028867
data_48781,7.32523
data_48782,6.069067
data_48783,5.760446
data_48784,4.5821834
data_48785,5.909197
data_48786,6.4170446
data_48787,5.101668
data_48788,5.258572
data_48789,2.4703557
data_4879,3.6095307
data_48790,4.6335187
data_48791,2.6203036
data_48792,5.241181
data_48793,2.8378372
data_48794,1.7308263
data_48795,3.8735518
data_48796,0.8035468
data_48797,2.857536
data_48798,1.8599007
data_48799,0.90610474
data_488,4.2997746
data_4880,2.5573192
data_48800,1.4312274
data_48801,1.6381766
data_48802,3.686713
data_48803,1.4594479
data_48804,2.999486
data_48805,1.9845278
data_48806,1.2567871
data_48807,1.2990003
data_48808,1.875169
data_48809,3.6082478
data_4881,4.06032
data_48810,1.435293
data_48811,3.1670978
data_48812,4.9003634
data_48813,5.993663
data_48814,3.3884594
data_48815,5.6159706
data_48816,4.9869184
data_48817,1.5165889
data_48818,1.2849518
data_48819,1.5492429
data_4882,3.2533174
data_48820,2.0476058
data_48821,2.5004368
data_48822,3.6848912
data_48823,1.1798671
data_48824,1.530904
data_48825,1.9635546
data_48826,1.8270653
data_48827,1.9979242
data_48828,1.0602574
data_48829,0.808061
data_4883,2.4247212
data_48830,1.8054359
data_48831,1.1550823
data_48832,2.710217
data_48833,2.470805
data_48834,3.269238
data_48835,2.6467335
data_48836,1.9315757
data_48837,1.1935132
data_48838,1.8577964
data_48839,1.2541045
data_4884,1.8961751
data_48840,1.6127461
data_48841,2.1877067
data_48842,4.317155
data_48843,2.803674
data_48844,2.923773
data_48845,4.8087926
data_48846,2.1486242
data_48847,3.8856661
data_48848,2.2351906
data_48849,4.412342
data_4885,0.5404764
data_48850,6.8335676
data_48851,4.1185074
data_48852,6.4051704
data_48853,3.6989694
data_48854,6.9592643
data_48855,7.868481
data_48856,4.5547333
data_48857,6.144816
data_48858,5.203898
data_48859,4.36806
data_4886,0.2772602
data_48860,4.4620366
data_48861,3.5225887
data_48862,3.3058848
data_48863,2.8611536
data_48864,5.0076523
data_48865,7.251793
data_48866,6.4843936
data_48867,4.788398
data_48868,3.9976661
data_48869,5.8047695
data_4887,1.550837
data_48870,4.180178
data_48871,3.3779268
data_48872,7.436636
data_48873,5.378604
data_48874,3.7223926
data_48875,2.8900566
data_48876,2.3322933
data_48877,0.8165532
data_48878,2.065469
data_48879,2.5219734
data_4888,1.9051224
data_48880,1.3736498
data_48881,4.977226
data_48882,0.9060514
data_48883,2.485335
data_48884,1.6753833
data_48885,1.0493084
data_48886,1.1311322
data_48887,3.0475821
data_48888,2.7757132
data_48889,1.5153172
data_4889,1.4499979
data_48890,1.6394653
data_48891,2.901722
data_48892,2.9673502
data_48893,1.4246017
data_48894,2.9838006
data_48895,2.9859152
data_48896,2.1916058
data_48897,1.8570892
data_48898,3.4637895
data_48899,2.239579
data_489,6.513716
data_4890,2.6869771
data_48900,1.6562232
data_48901,2.593094
data_48902,1.4521976
data_48903,5.986029
data_48904,1.9059894
data_48905,5.4208255
data_48906,7.882138
data_48907,2.5887928
data_48908,6.2026057
data_48909,6.438114
data_4891,1.9972771
data_48910,0.9219327
data_48911,3.2025745
data_48912,0.83479214
data_48913,2.8386297
data_48914,1.6084412
data_48915,6.8149204
data_48916,4.620356
data_48917,6.408829
data_48918,4.8814287
data_48919,4.586408
data_4892,2.6381454
data_48920,2.2190163
data_48921,3.2392313
data_48922,7.914211
data_48923,5.533855
data_48924,7.7621336
data_48925,6.164182
data_48926,3.0031815
data_48927,6.227918
data_48928,2.0292768
data_48929,4.5831647
data_4893,1.6436813
data_48930,1.9564749
data_48931,2.5550373
data_48932,5.669886
data_48933,5.5990267
data_48934,7.4156623
data_48935,6.27141
data_48936,2.4372835
data_48937,5.9782653
data_48938,1.2126793
data_48939,3.8126087
data_4894,2.6855655
data_48940,2.5630739
data_48941,6.4300857
data_48942,1.5922797
data_48943,5.0200934
data_48944,2.0140522
data_48945,1.8362863
data_48946,5.001524
data_48947,1.5729375
data_48948,1.7480395
data_48949,5.061344
data_4895,1.5040519
data_48950,2.4061806
data_48951,5.9492965
data_48952,2.7540498
data_48953,4.07405
data_48954,0.44412908
data_48955,3.7459633
data_48956,4.0333
data_48957,1.0959381
data_48958,4.3695345
data_48959,1.0055628
data_4896,4.7532387
data_48960,4.15142
data_48961,1.4128317
data_48962,6.2052755
data_48963,3.350227
data_48964,5.147645
data_48965,1.3732107
data_48966,5.369971
data_48967,4.8085933
data_48968,2.687118
data_48969,5.835485
data_4897,3.0622025
data_48970,4.0121374
data_48971,3.5915985
data_48972,4.321964
data_48973,6.0582337
data_48974,3.0029263
data_48975,2.7248976
data_48976,4.389087
data_48977,3.9370804
data_48978,5.5222054
data_48979,6.7850103
data_4898,2.0031247
data_48980,5.043876
data_48981,1.2788926
data_48982,1.048677
data_48983,1.6257375
data_48984,1.0928679
data_48985,5.4444284
data_48986,4.2734084
data_48987,6.314081
data_48988,3.8074055
data_48989,3.7501624
data_4899,3.4976912
data_48990,6.3494444
data_48991,4.8508615
data_48992,7.7010627
data_48993,5.313501
data_48994,8.021833
data_48995,6.531557
data_48996,6.645724
data_48997,5.115299
data_48998,5.404061
data_48999,5.8423223
data_49,4.910332
data_490,1.8124373
data_4900,2.2845705
data_49000,6.453631
data_49001,7.125237
data_49002,7.232228
data_49003,6.914341
data_49004,6.2292676
data_49005,7.0510216
data_49006,7.89053
data_49007,7.5985866
data_49008,3.716519
data_49009,3.2054389
data_4901,2.503746
data_49010,1.5501055
data_49011,2.5020769
data_49012,4.18107
data_49013,2.0862236
data_49014,4.79972
data_49015,3.2813976
data_49016,4.3443165
data_49017,3.8768988
data_49018,4.131277
data_49019,3.844589
data_4902,3.6682553
data_49020,1.8808949
data_49021,3.374434
data_49022,2.6659534
data_49023,0.68373793
data_49024,5.737506
data_49025,3.7857015
data_49026,3.4548047
data_49027,0.95293134
data_49028,5.0099893
data_49029,3.6915374
data_4903,2.5104902
data_49030,1.7062944
data_49031,4.7153215
data_49032,3.4965806
data_49033,1.9082679
data_49034,4.7955465
data_49035,1.93937
data_49036,4.016666
data_49037,1.4566596
data_49038,3.4255273
data_49039,3.3521125
data_4904,3.7965787e-05
data_49040,3.395357
data_49041,2.9731147
data_49042,2.3510356
data_49043,2.1234195
data_49044,4.478616
data_49045,3.4756691
data_49046,3.7834382
data_49047,4.4914346
data_49048,5.5152993
data_49049,3.1857803
data_4905,2.8446293
data_49050,6.392678
data_49051,4.2023683
data_49052,5.4719143
data_49053,3.3682122
data_49054,1.7354414
data_49055,3.3651657
data_49056,2.9172373
data_49057,7.267934
data_49058,4.792586
data_49059,4.120912
data_4906,1.6422256
data_49060,4.563869
data_49061,3.6396248
data_49062,4.3239565
data_49063,5.005747
data_49064,4.5782866
data_49065,3.4259813
data_49066,5.6454034
data_49067,4.5985327
data_49068,2.1439297
data_49069,3.9546225
data_4907,2.3219144
data_49070,3.8363535
data_49071,4.7556415
data_49072,7.330799
data_49073,5.6866875
data_49074,4.1621747
data_49075,0.8912976
data_49076,2.8218052
data_49077,5.7456727
data_49078,1.5239855
data_49079,1.2315996
data_4908,2.1278598
data_49080,1.5732473
data_49081,0.56985945
data_49082,1.5720822
data_49083,0.97702473
data_49084,3.0257962
data_49085,0.96607554
data_49086,0.994175
data_49087,1.4175146
data_49088,1.6345874
data_49089,2.5983455
data_4909,1.4960376
data_49090,2.3404238
data_49091,0.20442711
data_49092,3.9172156
data_49093,1.7536577
data_49094,1.4049873
data_49095,1.5435586
data_49096,2.061532
data_49097,0.5624315
data_49098,1.8432707
data_49099,1.0857693
data_491,4.630052
data_4910,5.2247868
data_49100,3.0747113
data_49101,0.8413162
data_49102,3.2446277
data_49103,2.176477
data_49104,0.41346556
data_49105,2.1710517
data_49106,1.4048278
data_49107,1.27743
data_49108,2.0689902
data_49109,0.9649062
data_49110,1.4849988
data_49111,1.6813304
data_49112,4.826819
data_49113,2.7468712
data_49114,1.6068543
data_49115,4.2099533
data_49116,1.9601263
data_49117,2.089095
data_49118,3.5509872
data_49119,2.0650566
data_4912,1.005335
data_49120,1.2300179
data_49121,0.7853904
data_49122,1.3183317
data_49123,0.81922185
data_49124,2.2198818
data_49125,1.7972455
data_49126,3.2415175
data_49127,0.9403647
data_49128,2.1807067
data_49129,1.5804713
data_4913,2.6481776
data_49130,1.2068075
data_49131,0.97156656
data_49132,1.6506883
data_49133,0.99594486
data_49134,2.8223047
data_49135,2.6356232
data_49136,3.012386
data_49137,3.2624073
data_49138,2.2807407
data_49139,1.0780199
data_4914,2.269443
data_49140,1.854227
data_49141,2.1079593
data_49142,1.2985046
data_49143,1.9735726
data_49144,1.6995674
data_49145,3.2431257
data_49146,1.5127144
data_49147,2.8145373
data_49148,0.9385495
data_49149,1.9673482
data_49150,1.8684952
data_49151,3.4140348
data_49152,2.2257707
data_49153,0.55890197
data_49154,1.6684252
data_49155,3.208882
data_49156,2.1532216
data_49157,3.0238202
data_49158,1.2877679
data_49159,3.0133286
data_4916,1.4181393
data_49160,2.565169
data_49161,1.7197838
data_49162,3.7491856
data_49163,1.7944757
data_49164,3.3240173
